,open,high,low,close,adjclose,volume,ticker,date,adjclose_15,true_adjclose_15,buy_profit,sell_profit
2017-04-24,908.6799926757812,909.989990234375,903.8200073242188,907.4099731445312,907.4099731445312,3122900,AMZN,2017-04-24,118.25588,117.12999725341794,0.0,790.2799758911133
2017-04-25,907.0399780273438,909.47998046875,903.0,907.6199951171876,907.6199951171876,3380600,AMZN,2017-04-25,39.80338,29.72999954223633,0.0,877.8899955749513
2017-04-26,910.2999877929688,915.75,907.5599975585938,909.2899780273438,909.2899780273438,2608900,AMZN,2017-04-26,66.61262,58.031250000000014,0.0,851.2587280273438
2017-04-27,914.3900146484376,921.8599853515624,912.1099853515624,918.3800048828124,918.3800048828124,5305500,AMZN,2017-04-27,93.92593,88.79000091552734,0.0,829.590003967285
2017-04-28,948.8300170898438,949.5900268554688,924.3300170898438,924.989990234375,924.989990234375,7364700,AMZN,2017-04-28,321.2025,311.510009765625,0.0,613.47998046875
2017-05-01,927.7999877929688,954.4000244140624,927.7999877929688,948.22998046875,948.22998046875,5466500,AMZN,2017-05-01,24.250704,10.460000038146973,0.0,937.769980430603
2017-05-02,946.6500244140624,950.0999755859376,941.4099731445312,946.9400024414062,946.9400024414062,3848800,AMZN,2017-05-02,604.39,671.3200073242188,0.0,275.6199951171875
2017-05-03,946.0,946.0,935.9000244140624,941.030029296875,941.030029296875,3582700,AMZN,2017-05-03,46.72019,48.25,0.0,892.780029296875
2017-05-04,944.75,945.0,934.219970703125,937.530029296875,937.530029296875,2418400,AMZN,2017-05-04,14.723762,7.3854169845581055,0.0,930.1446123123169
2017-05-05,940.52001953125,940.7899780273438,930.2999877929688,934.1500244140624,934.1500244140624,2866400,AMZN,2017-05-05,181.88278,161.82000732421875,0.0,772.3300170898436
2017-05-08,940.9500122070312,949.0499877929688,939.2100219726562,949.0399780273438,949.0399780273438,3415700,AMZN,2017-05-08,23.22586,14.0600004196167,0.0,934.979977607727
2017-05-09,952.7999877929688,957.8900146484376,950.2000122070312,952.8200073242188,952.8200073242188,3262100,AMZN,2017-05-09,241.21227,240.35000610351562,0.0,712.4700012207031
2017-05-10,953.5,953.75,945.0,948.9500122070312,948.9500122070312,2096500,AMZN,2017-05-10,29.688768,28.03000068664551,0.0,920.9200115203857
2017-05-11,945.1099853515624,950.2899780273438,940.780029296875,947.6199951171876,947.6199951171876,2194100,AMZN,2017-05-11,13.547925,4.6875,0.0,942.9324951171876
2017-05-12,954.5,962.7899780273438,951.530029296875,961.3499755859376,961.3499755859376,3625900,AMZN,2017-05-12,103.17818,90.55000305175781,0.0,870.7999725341798
2017-05-15,958.72998046875,963.1500244140624,956.0599975585938,957.969970703125,957.969970703125,4270600,AMZN,2017-05-15,57.27415,44.0,0.0,913.969970703125
2017-05-16,961.0,970.0599975585938,960.9099731445312,966.0700073242188,966.0700073242188,3126100,AMZN,2017-05-16,92.44255,90.91000366210939,0.0,875.1600036621094
2017-05-17,954.7000122070312,960.4000244140624,944.1199951171876,944.760009765625,944.760009765625,5145600,AMZN,2017-05-17,46.483295,38.58000183105469,0.0,906.1800079345703
2017-05-18,944.7999877929688,962.75,944.760009765625,958.489990234375,958.489990234375,3939300,AMZN,2017-05-18,352.0917,384.6600036621094,0.0,573.8299865722656
2017-05-19,962.8400268554688,968.9199829101562,959.719970703125,959.8400268554688,959.8400268554688,3972100,AMZN,2017-05-19,47.022648,36.189998626708984,0.0,923.6500282287598
2017-05-22,964.0,971.3800048828124,962.9000244140624,970.6699829101562,970.6699829101562,2642200,AMZN,2017-05-22,555.8511,494.4700012207031,0.0,476.1999816894531
2017-05-23,975.02001953125,975.2000122070312,966.8499755859376,971.5399780273438,971.5399780273438,2415600,AMZN,2017-05-23,144.32928,134.52000427246094,0.0,837.0199737548828
2017-05-24,976.0,981.0,970.22998046875,980.3499755859376,980.3499755859376,2446000,AMZN,2017-05-24,21.807055,10.0,0.0,970.3499755859376
2017-05-25,984.8499755859376,999.0,982.1099853515624,993.3800048828124,993.3800048828124,4822000,AMZN,2017-05-25,92.54991,86.48999786376953,0.0,906.8900070190429
2017-05-26,995.0,998.6500244140624,989.25,995.780029296875,995.780029296875,3469200,AMZN,2017-05-26,25.27815,13.899999618530272,0.0,981.8800296783447
2017-05-30,996.510009765625,1001.2000122070312,995.52001953125,996.7000122070312,996.7000122070312,3263100,AMZN,2017-05-30,26.609005,18.760000228881836,0.0,977.9400119781494
2017-05-31,1000.0,1000.1199951171876,982.1599731445312,994.6199951171876,994.6199951171876,3913100,AMZN,2017-05-31,230.59792,229.32000732421875,0.0,765.2999877929689
2017-06-01,998.5900268554688,998.989990234375,991.3699951171876,995.9500122070312,995.9500122070312,2454800,AMZN,2017-06-01,83.05016,67.84999847412111,0.0,928.1000137329102
2017-06-02,998.989990234375,1008.47998046875,995.6699829101562,1006.72998046875,1006.72998046875,3752300,AMZN,2017-06-02,22.368923,15.170000076293944,0.0,991.559980392456
2017-06-05,1007.22998046875,1013.2100219726562,1003.510009765625,1011.3400268554688,1011.3400268554688,2719900,AMZN,2017-06-05,18.04252,7.480000019073486,0.0,1003.8600268363953
2017-06-06,1012.0,1016.5,1001.25,1003.0,1003.0,3346400,AMZN,2017-06-06,61.506947,53.709999084472656,0.0,949.2900009155273
2017-06-07,1005.9500122070312,1010.25,1002.0,1010.0700073242188,1010.0700073242188,2823000,AMZN,2017-06-07,25.011116,14.250000000000002,0.0,995.8200073242188
2017-06-08,1012.0599975585938,1013.6099853515624,1006.1099853515624,1010.27001953125,1010.27001953125,2767900,AMZN,2017-06-08,1870.4209,2170.219970703125,1159.949951171875,0.0
2017-06-09,1012.5,1012.989990234375,927.0,978.3099975585938,978.3099975585938,7647700,AMZN,2017-06-09,438.01587,429.8599853515625,0.0,548.4500122070312
2017-06-12,967.0,975.9500122070312,945.0,964.9099731445312,964.9099731445312,9447200,AMZN,2017-06-12,350.3357,329.75,0.0,635.1599731445312
2017-06-13,977.989990234375,984.5,966.0999755859376,980.7899780273438,980.7899780273438,4580000,AMZN,2017-06-13,51.935955,48.83000183105469,0.0,931.9599761962891
2017-06-14,988.5900268554688,990.3400268554688,966.7100219726562,976.469970703125,976.469970703125,3974900,AMZN,2017-06-14,1663.7183,1343.9599609375,367.489990234375,0.0
2017-06-15,958.7000122070312,965.72998046875,950.8599853515624,964.1699829101562,964.1699829101562,5373900,AMZN,2017-06-15,53.73202,49.77000045776367,0.0,914.3999824523926
2017-06-16,996.0,999.75,982.0,987.7100219726562,987.7100219726562,11472700,AMZN,2017-06-16,526.0426,524.25,0.0,463.46002197265625
2017-06-19,1017.0,1017.0,989.9000244140624,995.1699829101562,995.1699829101562,5043400,AMZN,2017-06-19,279.20276,281.07000732421875,0.0,714.0999755859375
2017-06-20,998.0,1004.8800048828124,992.02001953125,992.5900268554688,992.5900268554688,4076800,AMZN,2017-06-20,64.88217,37.875,0.0,954.7150268554688
2017-06-21,998.7000122070312,1002.719970703125,992.6500244140624,1002.22998046875,1002.22998046875,2922500,AMZN,2017-06-21,43.568886,26.31999969482422,0.0,975.9099807739258
2017-06-22,1002.22998046875,1006.9600219726562,997.2000122070312,1001.2999877929688,1001.2999877929688,2253400,AMZN,2017-06-22,40.782536,33.599998474121094,0.0,967.6999893188477
2017-06-23,1002.5399780273438,1004.6199951171876,998.02001953125,1003.739990234375,1003.739990234375,2879100,AMZN,2017-06-23,16.122946,10.859999656677246,0.0,992.8799905776978
2017-06-26,1008.5,1009.7999877929688,992.0,993.97998046875,993.97998046875,3386200,AMZN,2017-06-26,27.350508,15.8125,0.0,978.16748046875
2017-06-27,990.6900024414062,998.7999877929688,976.0,976.780029296875,976.780029296875,3782400,AMZN,2017-06-27,47.75776,39.13999938964844,0.0,937.6400299072266
2017-06-28,978.5499877929688,990.6799926757812,969.2100219726562,990.3300170898438,990.3300170898438,3737600,AMZN,2017-06-28,260.01154,257.30999755859375,0.0,733.02001953125
2017-06-29,979.0,987.5599975585938,965.25,975.9299926757812,975.9299926757812,4303000,AMZN,2017-06-29,52.924084,46.220001220703125,0.0,929.7099914550781
2017-06-30,980.1199951171876,983.469970703125,967.6099853515624,968.0,968.0,3390300,AMZN,2017-06-30,14.468169,7.6302080154418945,0.0,960.3697919845581
2017-07-03,972.7899780273438,974.489990234375,951.0,953.6599731445312,953.6599731445312,2909100,AMZN,2017-07-03,59.48935,46.125,0.0,907.5349731445312
2017-07-05,961.530029296875,975.0,955.25,971.4000244140624,971.4000244140624,3653000,AMZN,2017-07-05,3210.7942,3226.72998046875,2255.3299560546875,0.0
2017-07-06,964.6599731445312,974.4000244140624,959.02001953125,965.1400146484376,965.1400146484376,3259600,AMZN,2017-07-06,1021.1022,975.9299926757811,10.789978027343523,0.0
2017-07-07,969.5499877929688,980.1099853515624,969.1400146484376,978.760009765625,978.760009765625,2643400,AMZN,2017-07-07,41.04844,41.5099983215332,0.0,937.2500114440918
2017-07-10,985.0,999.4400024414062,983.5,996.469970703125,996.469970703125,3546300,AMZN,2017-07-10,12.695327,4.4791669845581055,0.0,991.9908037185669
2017-07-11,993.0,995.989990234375,983.719970703125,994.1300048828124,994.1300048828124,2982700,AMZN,2017-07-11,221.94598,236.55999755859378,0.0,757.5700073242186
2017-07-12,1000.6500244140624,1008.5499877929688,998.0999755859376,1006.510009765625,1006.510009765625,3608600,AMZN,2017-07-12,25.751514,19.799999237060547,0.0,986.7100105285645
2017-07-13,1004.6199951171876,1006.8800048828124,995.9000244140624,1000.6300048828124,1000.6300048828124,2880800,AMZN,2017-07-13,1567.1205,1640.56005859375,639.9300537109376,0.0
2017-07-14,1002.4000244140624,1004.4500122070312,996.8900146484376,1001.8099975585938,1001.8099975585938,2102500,AMZN,2017-07-14,22.217928,16.18000030517578,0.0,985.629997253418
2017-07-17,1004.6900024414062,1014.75,1003.8099975585938,1010.0399780273438,1010.0399780273438,3712600,AMZN,2017-07-17,72.991394,67.5625,0.0,942.4774780273438
2017-07-18,1006.0,1026.030029296875,1004.0,1024.449951171875,1024.449951171875,4007600,AMZN,2017-07-18,280.2409,261.95001220703125,0.0,762.4999389648438
2017-07-19,1025.0,1031.5899658203125,1022.5,1026.8699951171875,1026.8699951171875,2964000,AMZN,2017-07-19,54.28881,49.3125,0.0,977.5574951171875
2017-07-20,1031.5899658203125,1034.969970703125,1022.52001953125,1028.699951171875,1028.699951171875,3097500,AMZN,2017-07-20,3211.249,3223.820068359375,2195.1201171875,0.0
2017-07-21,1021.280029296875,1026.0999755859375,1011.0,1025.6700439453125,1025.6700439453125,2734600,AMZN,2017-07-21,908.25555,961.3499755859375,0.0,64.320068359375
2017-07-24,1028.3399658203125,1043.010009765625,1027.4300537109375,1038.949951171875,1038.949951171875,3288000,AMZN,2017-07-24,193.73752,198.4499969482422,0.0,840.4999542236328
2017-07-25,1038.050048828125,1043.3299560546875,1032.47998046875,1039.8699951171875,1039.8699951171875,2447600,AMZN,2017-07-25,227.6257,227.05999755859375,0.0,812.8099975585938
2017-07-26,1043.199951171875,1053.199951171875,1043.199951171875,1052.800048828125,1052.800048828125,2921300,AMZN,2017-07-26,31.158703,16.177082061767578,0.0,1036.6229667663574
2017-07-27,1069.550048828125,1083.31005859375,1040.1800537109375,1046.0,1046.0,10991700,AMZN,2017-07-27,24.776249,11.600000381469728,0.0,1034.3999996185303
2017-07-28,1012.1400146484376,1032.8499755859375,1001.0,1020.0399780273438,1020.0399780273438,7709400,AMZN,2017-07-28,56.69724,41.9900016784668,0.0,978.049976348877
2017-07-31,1019.0499877929688,1019.0499877929688,987.02001953125,987.780029296875,987.780029296875,7352100,AMZN,2017-07-31,334.38675,303.6400146484375,0.0,684.1400146484375
2017-08-01,996.1099853515624,1006.4000244140624,991.5800170898438,996.1900024414062,996.1900024414062,4572600,AMZN,2017-08-01,43.125267,40.5099983215332,0.0,955.680004119873
2017-08-02,1001.77001953125,1003.2100219726562,981.72998046875,995.8900146484376,995.8900146484376,4070000,AMZN,2017-08-02,310.98782,329.6700134277344,0.0,666.2200012207032
2017-08-03,999.469970703125,999.5,984.5900268554688,986.9199829101562,986.9199829101562,3255800,AMZN,2017-08-03,101.72584,85.98000335693361,0.0,900.9399795532227
2017-08-04,989.6799926757812,991.6699829101562,982.0,987.5800170898438,987.5800170898438,2730300,AMZN,2017-08-04,323.85947,312.6300048828125,0.0,674.9500122070312
2017-08-07,990.6500244140624,995.0,987.1400146484376,992.27001953125,992.27001953125,2676600,AMZN,2017-08-07,44.59544,36.5099983215332,0.0,955.7600212097168
2017-08-08,994.3499755859376,996.280029296875,985.7899780273438,989.8400268554688,989.8400268554688,2902800,AMZN,2017-08-08,57.312946,48.369998931884766,0.0,941.470027923584
2017-08-09,982.5999755859376,988.0,975.27001953125,982.010009765625,982.010009765625,3569700,AMZN,2017-08-09,312.34097,335.6400146484375,0.0,646.3699951171875
2017-08-10,976.2999877929688,979.8599853515624,954.6799926757812,956.9199829101562,956.9199829101562,5684100,AMZN,2017-08-10,913.87164,966.0700073242188,0.0,-9.1500244140625
2017-08-11,960.0,970.3900146484376,951.3800048828124,967.989990234375,967.989990234375,3468000,AMZN,2017-08-11,54.534016,36.0625,0.0,931.927490234375
2017-08-14,978.4099731445312,985.5,976.1900024414062,983.2999877929688,983.2999877929688,3172900,AMZN,2017-08-14,310.9383,319.0400085449219,0.0,664.2599792480469
2017-08-15,988.9000244140624,991.739990234375,982.0,982.739990234375,982.739990234375,2549300,AMZN,2017-08-15,24.27148,18.459999084472656,0.0,964.2799911499023
2017-08-16,981.6500244140624,986.4600219726562,973.219970703125,978.1799926757812,978.1799926757812,3132100,AMZN,2017-08-16,11.175711,7.34375,0.0,970.8362426757812
2017-08-17,977.8400268554688,977.8400268554688,960.3200073242188,960.5700073242188,960.5700073242188,3512400,AMZN,2017-08-17,139.07324,144.27999877929688,0.0,816.2900085449219
2017-08-18,961.4000244140624,965.4299926757812,954.6500244140624,958.469970703125,958.469970703125,3284800,AMZN,2017-08-18,148.81244,136.49000549316406,0.0,821.9799652099609
2017-08-21,957.5700073242188,961.2000122070312,945.4600219726562,953.2899780273438,953.2899780273438,3164500,AMZN,2017-08-21,335.71616,380.1400146484375,0.0,573.1499633789062
2017-08-22,955.52001953125,967.9299926757812,955.5,966.9000244140624,966.9000244140624,2750000,AMZN,2017-08-22,52.759754,44.93000030517578,0.0,921.9700241088866
2017-08-23,959.3800048828124,962.0,954.2000122070312,958.0,958.0,2668300,AMZN,2017-08-23,64.49148,39.97999954223633,0.0,918.0200004577637
2017-08-24,957.4199829101562,959.0,941.1400146484376,952.4500122070312,952.4500122070312,5195700,AMZN,2017-08-24,185.79926,181.08999633789065,0.0,771.3600158691406
2017-08-25,956.0,957.6199951171876,944.0999755859376,945.260009765625,945.260009765625,3324800,AMZN,2017-08-25,84.01236,64.93750000000001,0.0,880.322509765625
2017-08-28,946.5399780273438,953.0,942.25,946.02001953125,946.02001953125,2596700,AMZN,2017-08-28,129.85532,131.7899932861328,0.0,814.2300262451172
2017-08-29,940.0,956.0,936.3300170898438,954.0599975585938,954.0599975585938,2874300,AMZN,2017-08-29,62.733994,55.09375,0.0,898.9662475585938
2017-08-30,958.4400024414062,969.4099731445312,956.9099731445312,967.5900268554688,967.5900268554688,2904600,AMZN,2017-08-30,14.032073,8.470000267028809,0.0,959.1200265884399
2017-08-31,974.7000122070312,981.0,972.760009765625,980.5999755859376,980.5999755859376,3331500,AMZN,2017-08-31,23.003117,14.52999973297119,0.0,966.0699758529664
2017-09-01,984.2000122070312,984.5,976.8800048828124,978.25,978.25,2535900,AMZN,2017-09-01,720.0822,744.8599853515625,0.0,233.3900146484375
2017-09-05,975.4000244140624,976.77001953125,960.3699951171876,965.27001953125,965.27001953125,2883200,AMZN,2017-09-05,14.326565,15.708333015441898,0.0,949.5616865158081
2017-09-06,968.3200073242188,971.8400268554688,960.5999755859376,967.7999877929688,967.7999877929688,2129900,AMZN,2017-09-06,22.44467,17.149999618530273,0.0,950.6499881744385
2017-09-07,974.0,980.5900268554688,972.5499877929688,979.469970703125,979.469970703125,2566800,AMZN,2017-09-07,26.82838,15.85000038146973,0.0,963.6199703216553
2017-09-08,979.0999755859376,979.8800048828124,963.469970703125,965.9000244140624,965.9000244140624,2605300,AMZN,2017-09-08,87.452415,84.08000183105469,0.0,881.8200225830077
2017-09-11,974.4600219726562,981.9400024414062,974.219970703125,977.9600219726562,977.9600219726562,2186700,AMZN,2017-09-11,190.7635,175.38999938964844,0.0,802.5700225830078
2017-09-12,983.27001953125,984.6699829101562,975.52001953125,982.5800170898438,982.5800170898438,2481100,AMZN,2017-09-12,153.76343,130.4600067138672,0.0,852.1200103759766
2017-09-13,983.969970703125,1000.0,979.4199829101562,999.5999755859376,999.5999755859376,3374700,AMZN,2017-09-13,14.029338,6.6354169845581055,0.0,992.9645586013795
2017-09-14,996.7999877929688,998.5599975585938,987.739990234375,992.2100219726562,992.2100219726562,3913300,AMZN,2017-09-14,278.0227,267.1700134277344,0.0,725.0400085449219
2017-09-15,993.010009765625,996.25,984.030029296875,986.7899780273438,986.7899780273438,3760200,AMZN,2017-09-15,56.947308,60.062500000000014,0.0,926.7274780273438
2017-09-18,990.4000244140624,992.7899780273438,968.1699829101562,974.1900024414062,974.1900024414062,3411300,AMZN,2017-09-18,1714.1659,1690.1700439453125,715.9800415039062,0.0
2017-09-19,977.25,978.239990234375,967.4600219726562,969.8599853515624,969.8599853515624,2671100,AMZN,2017-09-19,40.804367,26.780000686645508,0.0,943.0799846649169
2017-09-20,971.7899780273438,974.8099975585938,962.1599731445312,973.2100219726562,973.2100219726562,2888800,AMZN,2017-09-20,346.00598,295.05999755859375,0.0,678.1500244140625
2017-09-21,971.3099975585938,971.7000122070312,962.02001953125,964.6500244140624,964.6500244140624,2337600,AMZN,2017-09-21,1610.581,1405.22998046875,440.5799560546876,0.0
2017-09-22,961.010009765625,965.6099853515624,954.4199829101562,955.0999755859376,955.0999755859376,2641800,AMZN,2017-09-22,303.3715,301.2200012207031,0.0,653.8799743652345
2017-09-25,949.3099975585938,949.4199829101562,932.8900146484376,939.7899780273438,939.7899780273438,5124000,AMZN,2017-09-25,19.167782,13.729999542236328,0.0,926.0599784851074
2017-09-26,945.489990234375,948.6300048828124,931.75,938.5999755859376,938.5999755859376,3564800,AMZN,2017-09-26,74.90079,74.94000244140625,0.0,863.6599731445314
2017-09-27,948.0,955.2999877929688,943.2999877929688,950.8699951171876,950.8699951171876,3148900,AMZN,2017-09-27,33.83267,37.5625,0.0,913.3074951171876
2017-09-28,951.8599853515624,959.7000122070312,950.0999755859376,956.4000244140624,956.4000244140624,2522600,AMZN,2017-09-28,3245.8105,3207.0400390625,2250.6400146484375,0.0
